Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay
8/26/2024 13:29,Truck_1,-83.1143,74.21,214,Delayed,27,55,Clear,18,319,3,Mechanical Failure,67,127,1
1/15/2024 8:13,Truck_6,14.4593,157.9293,487,Delayed,18.7,62,Detour,35,432,9,None,72.3,247,1
10/11/2024 10:29,Truck_10,-48.6056,-11.5509,420,Delayed,29.9,64.6,Heavy,34,282,10,Mechanical Failure,79.4,134,1
5/17/2024 11:54,Truck_5,-11.6172,47.739,135,Delayed,24.7,67.1,Heavy,26,380,7,Traffic,64.6,109,1
8/16/2024 22:23,Truck_1,17.7318,-166.4083,269,In Transit,25.2,63.5,Detour,19,262,7,Weather,71.6,295,0
8/22/2024 9:00,Truck_2,-31.4958,-37.5932,419,Delivered,21,74.2,Clear,29,386,9,Traffic,95.1,186,0
9/2/2024 16:36,Truck_6,79.6896,84.1175,407,Delivered,23.5,77.7,Detour,55,351,6,None,68.4,168,0
12/16/2024 12:03,Truck_9,-79.5331,-178.6658,331,In Transit,24.2,74,Detour,60,225,8,None,61,142,0
2/27/2024 15:58,Truck_1,63.9549,-128.7581,444,In Transit,20.8,63.9,Heavy,38,203,1,Weather,73.7,201,1
10/16/2024 12:27,Truck_1,61.1522,5.9286,319,In Transit,29.1,61.3,Detour,24,392,7,None,72.8,123,0
4/27/2024 12:02,Truck_10,-26.3913,-155.6326,402,Delivered,21,66.3,Clear,52,306,10,Weather,70.1,251,0
8/7/2024 8:25,Truck_10,14.8779,-139.1721,269,Delayed,19,73.6,Clear,50,307,3,Mechanical Failure,68.1,102,1
7/23/2024 23:11,Truck_10,49.6418,-121.3862,318,In Transit,22.5,59.3,Heavy,18,331,9,None,97.3,273,1
9/23/2024 2:31,Truck_3,-48.6654,115.3562,388,Delivered,24.6,74.3,Detour,29,461,1,Mechanical Failure,68.1,159,0
10/18/2024 6:34,Truck_6,38.047,-80.0446,166,Delayed,26.9,58.3,Clear,29,283,3,Weather,64.1,113,1
4/23/2024 8:06,Truck_10,9.8934,13.9028,338,Delivered,28.7,65.6,Heavy,45,348,8,Traffic,96.1,230,1
2/15/2024 19:39,Truck_4,-43.0411,-154.0658,457,In Transit,18.7,52.7,Clear,52,366,4,None,93.1,275,0
6/17/2024 14:27,Truck_6,-71.8307,-53.6072,274,Delivered,21.5,74,Heavy,23,448,5,Mechanical Failure,74.7,200,1
7/19/2024 13:04,Truck_7,16.1221,79.0279,332,Delayed,19.2,56.9,Detour,27,357,2,None,87.8,217,1
9/30/2024 14:31,Truck_4,1.3877,64.0078,388,In Transit,27.4,50.6,Detour,58,401,5,Mechanical Failure,81.4,196,0
8/6/2024 22:02,Truck_10,30.3691,-111.1134,377,Delivered,18.2,51.7,Detour,34,306,8,Traffic,87.9,139,0
3/4/2024 23:39,Truck_2,53.517,152.1576,265,Delivered,23.5,78.4,Clear,60,107,3,Weather,62.4,237,0
6/9/2024 6:11,Truck_8,-20.984,-125.2428,316,Delayed,19.8,70.6,Detour,18,194,4,Mechanical Failure,95.8,240,1
8/3/2024 20:36,Truck_6,-59.8257,-2.9502,239,In Transit,28.7,64,Clear,35,469,3,Weather,63.9,293,0
4/14/2024 8:17,Truck_3,-49.2845,40.5814,241,Delayed,21.4,70.9,Clear,48,121,4,Weather,75.3,195,1
7/28/2024 7:33,Truck_10,88.2246,-148.6037,326,Delayed,27.2,69.3,Detour,24,492,9,Weather,72.5,223,1
9/13/2024 12:35,Truck_2,-13.535,94.6256,357,Delivered,24,76.1,Detour,39,339,9,Traffic,97.8,146,0
9/5/2024 5:28,Truck_6,57.1287,148.1805,279,Delivered,19.6,55.9,Heavy,30,187,9,Traffic,90.5,126,1
1/2/2024 7:22,Truck_2,-61.8546,43.8074,106,Delivered,26.7,53.3,Detour,39,128,5,Weather,88,117,0
11/8/2024 5:03,Truck_7,9.0931,-155.6411,381,In Transit,20,52.9,Clear,13,216,5,Weather,87.3,160,0
11/15/2024 6:42,Truck_7,-19.6632,-133.2353,416,Delivered,20.5,61.9,Detour,51,172,1,Weather,75.5,112,0
12/16/2024 21:09,Truck_9,43.4429,-106.3154,147,Delayed,19,73.2,Detour,60,260,5,Mechanical Failure,77.2,216,1
3/27/2024 2:27,Truck_3,-24.6226,30.2486,277,In Transit,28.1,55.1,Clear,44,111,3,Weather,91.8,282,0
9/29/2024 14:00,Truck_1,5.6237,177.8639,116,Delivered,23,79.6,Detour,55,362,1,None,96.6,222,0
10/8/2024 14:00,Truck_7,-49.8421,-83.2963,324,Delivered,22.2,62.9,Heavy,50,365,7,Weather,95.8,210,1
12/23/2024 22:24,Truck_1,22.5359,82.6248,325,In Transit,26,56,Clear,34,359,4,None,72.2,248,0
6/3/2024 9:40,Truck_10,30.8916,173.4833,245,Delivered,22,61.2,Detour,22,480,6,Weather,89.3,284,0
6/26/2024 11:19,Truck_5,3.0051,-89.4957,424,Delivered,23.2,50.2,Clear,55,385,9,Weather,83.2,228,0
12/13/2024 17:26,Truck_5,-9.8416,87.3444,467,Delayed,26.5,62.1,Heavy,54,222,2,Traffic,97.3,259,1
3/24/2024 12:07,Truck_4,-84.6425,70.457,262,In Transit,23.4,62,Heavy,36,272,7,None,82.9,146,1
9/17/2024 3:48,Truck_7,1.8375,71.811,356,Delivered,21.6,60.4,Clear,45,292,1,Mechanical Failure,94.3,196,0
9/23/2024 17:43,Truck_6,-69.8671,-68.073,166,Delayed,20.4,70.2,Clear,19,391,5,None,74,238,1
11/19/2024 4:06,Truck_4,72.8374,179.4522,349,In Transit,25.6,53.9,Heavy,26,189,9,Weather,77.1,285,1
8/13/2024 1:42,Truck_7,50.8775,-155.5478,338,Delivered,26.8,68.3,Detour,45,458,9,Mechanical Failure,76.7,191,0
8/8/2024 13:11,Truck_5,23.7118,-92.9098,273,Delivered,19.9,63.6,Clear,27,265,8,Weather,77,243,0
9/9/2024 10:53,Truck_7,65.9641,85.9925,239,In Transit,25.8,56,Detour,50,274,7,Weather,88.3,261,0
11/27/2024 9:05,Truck_9,41.7285,131.8376,278,Delivered,22.8,52.9,Heavy,18,104,4,Traffic,71.2,190,1
4/29/2024 15:32,Truck_1,-79.2933,52.6196,412,Delayed,20.2,65,Clear,14,230,2,Mechanical Failure,72.9,249,1
12/30/2024 19:22,Truck_6,78.1285,162.4365,125,In Transit,25.4,61.5,Detour,50,408,6,None,83.4,221,0
12/19/2024 21:18,Truck_8,56.5445,31.2501,404,Delivered,24.7,74.2,Heavy,23,459,1,Traffic,71.7,127,1
9/6/2024 12:53,Truck_9,44.2451,-34.2571,392,Delivered,29.1,51.3,Clear,35,434,7,None,70.8,249,0
12/30/2024 7:08,Truck_7,-27.8944,104.517,145,Delivered,29.8,75.7,Detour,60,287,9,Traffic,87.6,216,0
11/16/2024 16:38,Truck_4,77.0206,0.8221,485,Delayed,24.6,50.3,Heavy,11,155,1,Mechanical Failure,84.9,161,1
6/8/2024 9:09,Truck_4,72.3311,-105.9002,312,Delayed,19.1,52,Detour,50,263,2,None,87.6,123,1
4/24/2024 17:57,Truck_6,-30.4204,70.9998,286,In Transit,25.1,56.2,Detour,50,408,10,Traffic,99.3,148,0
3/1/2024 20:32,Truck_3,-71.5279,-171.9428,396,In Transit,23,61.1,Clear,14,439,8,None,91.9,119,0
2/23/2024 18:40,Truck_1,-53.2492,-17.118,352,Delivered,26.6,70.3,Detour,12,260,7,Traffic,77.4,267,0
9/25/2024 5:14,Truck_7,-30.8076,-167.4756,410,Delivered,28.4,52.7,Detour,48,352,8,Weather,95.5,213,0
3/9/2024 19:11,Truck_10,-44.764,-118.3579,484,Delayed,22.8,53.7,Clear,18,176,4,Weather,73.7,131,1
1/29/2024 14:54,Truck_1,47.5743,144.998,152,In Transit,18.7,68.6,Clear,51,483,2,Weather,87.8,163,0
10/7/2024 17:53,Truck_5,-23.2761,-88.0696,329,Delivered,27.3,68.4,Detour,57,418,1,Traffic,90,101,0
10/17/2024 15:23,Truck_3,-18.8295,76.8645,314,Delayed,23.8,63.7,Detour,41,117,8,None,69.5,147,1
1/30/2024 0:58,Truck_3,58.3197,0.0698,121,In Transit,27.2,71.1,Detour,44,340,8,None,74.6,286,0
8/15/2024 8:04,Truck_1,-84.8788,-37.2609,428,Delivered,24.1,58.4,Detour,11,111,6,Weather,81.1,111,0
2/6/2024 9:01,Truck_10,28.387,33.4827,113,In Transit,23,73.4,Detour,50,309,8,Traffic,71.7,293,0
1/8/2024 14:39,Truck_7,87.018,-27.3053,201,Delayed,27.9,64.4,Clear,30,198,7,Weather,93.9,276,1
4/11/2024 6:00,Truck_8,-9.7509,-86.2981,227,Delayed,28.3,62.8,Detour,30,400,4,Traffic,68.2,194,1
3/20/2024 21:32,Truck_2,79.8212,-21.6975,445,Delivered,25.3,57.9,Detour,38,364,1,Traffic,93.6,275,0
4/29/2024 10:31,Truck_2,33.0027,-70.5854,407,In Transit,29.6,64.3,Heavy,10,102,6,None,98.5,133,1
12/20/2024 11:12,Truck_8,-12.452,-174.3397,135,In Transit,22.9,60.9,Heavy,42,379,8,Traffic,93.2,159,1
7/5/2024 18:54,Truck_1,-19.6171,-163.0539,160,Delivered,22.3,69.7,Detour,37,255,7,Traffic,66.8,170,0
2/27/2024 1:39,Truck_5,13.7939,25.2973,472,In Transit,22.7,53,Heavy,30,389,6,Weather,86.8,232,1
10/11/2024 19:36,Truck_10,-46.8643,158.7293,408,In Transit,19.5,65.2,Detour,25,230,3,Traffic,61.9,245,0
12/28/2024 10:23,Truck_4,-35.2452,78.2544,306,Delayed,26.1,74.8,Heavy,37,232,7,None,77.1,289,1
1/28/2024 2:18,Truck_3,17.5448,-68.5291,107,In Transit,28.6,54.6,Detour,52,180,1,Traffic,89.8,194,0
10/11/2024 5:31,Truck_2,-87.1408,-147.3922,155,Delivered,26.9,75,Detour,25,446,5,Mechanical Failure,96.8,176,0
10/7/2024 13:44,Truck_10,-73.5498,115.0268,414,Delivered,26.8,73.9,Heavy,14,130,1,Mechanical Failure,86.9,267,1
6/7/2024 10:37,Truck_5,75.223,158.8602,177,Delayed,19.9,58.4,Clear,57,335,5,Weather,98.6,283,1
12/20/2024 4:15,Truck_9,-40.8267,51.4673,118,Delivered,26.8,65.4,Detour,21,475,1,Mechanical Failure,96.9,165,0
2/11/2024 21:05,Truck_1,-80.2129,116.4288,438,In Transit,25,65.2,Detour,49,421,3,None,82.4,273,0
2/22/2024 20:07,Truck_1,18.761,139.9566,154,Delayed,26.8,56,Clear,13,413,8,Traffic,73.8,220,1
5/25/2024 8:22,Truck_8,9.1346,9.0052,320,In Transit,24.3,77,Clear,56,410,3,Traffic,73.4,141,0
7/3/2024 12:21,Truck_1,-28.6942,-75.4244,402,Delayed,20.3,56.6,Detour,52,149,4,Weather,82.6,158,1
1/28/2024 23:24,Truck_7,23.9592,-88.7602,443,Delivered,18.9,68.8,Clear,36,159,2,Weather,86.3,171,0
6/10/2024 9:00,Truck_7,68.1545,43.8007,246,In Transit,22,58.1,Heavy,54,128,7,Traffic,61,265,1
3/8/2024 23:13,Truck_9,76.0358,53.043,146,In Transit,20.7,50.6,Clear,28,201,10,Weather,75.9,178,0
7/27/2024 10:13,Truck_1,-30.0307,157.1442,108,Delivered,23,73.4,Clear,13,324,2,Mechanical Failure,77.9,233,0
9/10/2024 19:41,Truck_1,-79.2584,125.5026,152,Delivered,22.8,65.2,Heavy,33,386,4,Weather,63.3,227,1
4/27/2024 3:04,Truck_10,-86.6606,29.6786,361,Delayed,29.7,62.2,Detour,35,131,9,None,61.8,253,1
4/22/2024 22:47,Truck_2,-60.0975,-13.7518,495,In Transit,23.8,69.8,Heavy,22,487,9,Weather,86.1,108,1
1/9/2024 3:30,Truck_5,50.475,-168.8578,187,In Transit,24.5,73.1,Clear,23,382,7,Weather,67.4,149,0
12/9/2024 9:35,Truck_3,20.9244,-59.3367,202,Delayed,26.5,77.8,Clear,31,298,8,None,60.6,102,1
3/7/2024 3:32,Truck_4,-8.4784,117.2494,384,Delivered,24.5,62.2,Clear,45,418,7,None,75.8,298,0
8/4/2024 3:11,Truck_8,-30.809,-126.7483,486,In Transit,25.8,64.9,Clear,31,136,9,Traffic,85.4,178,0
12/10/2024 18:38,Truck_8,17.9831,-135.1026,488,In Transit,25.4,64.3,Clear,14,254,1,Weather,84,250,0
11/17/2024 12:35,Truck_8,-28.2385,-87.7617,244,Delayed,29.1,67.2,Heavy,18,118,5,Traffic,70.5,290,1
11/3/2024 0:16,Truck_2,18.1994,40.5771,193,In Transit,25.7,64,Heavy,33,335,8,Mechanical Failure,90,240,1
10/20/2024 2:07,Truck_7,-3.5038,21.9533,268,Delivered,18.7,69.5,Heavy,39,101,9,Mechanical Failure,77.1,205,1
1/9/2024 21:49,Truck_2,88.528,-0.3595,375,Delayed,19.2,72.9,Detour,58,119,7,None,96.9,213,1
7/22/2024 11:45,Truck_9,-24.7838,-21.176,465,In Transit,28,59.6,Clear,51,305,10,Mechanical Failure,96.9,153,0
8/30/2024 12:04,Truck_10,56.1373,82.4192,258,Delayed,19.3,74.2,Detour,52,407,8,Weather,84.7,245,1
11/20/2024 18:45,Truck_1,-13.2882,-171.9473,254,Delivered,27.3,71.7,Detour,38,279,10,Traffic,91.5,111,0
11/24/2024 1:13,Truck_10,68.9345,172.152,456,In Transit,20.9,71.2,Clear,46,414,10,Mechanical Failure,90.6,280,0
1/26/2024 17:18,Truck_7,-80.9601,52.614,158,In Transit,29.7,78.2,Heavy,43,334,5,Weather,72.7,181,1
7/23/2024 23:58,Truck_5,57.2271,59.2588,158,Delayed,25.9,51.3,Detour,46,308,7,None,64.6,115,1
4/21/2024 7:23,Truck_10,82.6307,-111.6216,260,Delivered,23.2,56.3,Clear,57,329,7,Mechanical Failure,77.9,258,0
5/29/2024 19:41,Truck_2,53.0221,110.4363,249,In Transit,21.4,56.6,Detour,49,398,10,Mechanical Failure,67.3,279,0
2/15/2024 12:50,Truck_6,21.6362,35.7292,224,Delayed,28.3,69,Clear,20,445,6,None,60.1,259,1
4/21/2024 22:20,Truck_8,-0.5646,175.2938,162,Delivered,29.4,65.9,Detour,40,262,2,Traffic,61.5,298,0
9/7/2024 1:59,Truck_4,-53.9744,-52.4536,160,Delivered,20.7,63.1,Clear,52,488,3,Mechanical Failure,79.6,246,0
4/26/2024 7:24,Truck_8,70.9071,-64.7863,260,Delivered,18.8,55,Detour,13,428,2,Weather,73.9,198,0
3/23/2024 13:50,Truck_7,-32.3196,-16.4458,245,In Transit,23.3,59.8,Clear,28,142,5,None,80.7,160,0
4/5/2024 13:50,Truck_7,-9.6291,39.6506,495,Delivered,25.1,75.5,Detour,39,234,1,None,74.8,203,0
8/24/2024 1:36,Truck_8,-69.5639,-74.6473,236,Delayed,18.2,50.5,Clear,20,260,2,Weather,61.1,278,1
11/7/2024 4:03,Truck_9,49.043,-4.5352,259,Delivered,21.3,79.3,Detour,49,276,2,None,99.1,259,0
9/20/2024 16:44,Truck_7,69.7608,-77.0188,227,Delivered,27.6,68.1,Detour,60,399,1,Traffic,64.1,126,0
11/6/2024 21:58,Truck_7,27.4034,-35.8705,204,In Transit,20.5,60.2,Clear,26,460,5,None,66.9,231,0
3/30/2024 12:05,Truck_10,-31.4314,-110.7069,384,Delayed,18.5,79,Detour,21,185,8,Weather,68.1,143,1
5/24/2024 0:02,Truck_6,63.5554,151.4083,187,Delayed,18.9,60.3,Clear,34,223,1,Weather,85.3,197,1
1/26/2024 8:28,Truck_3,86.6663,-8.1036,302,Delivered,19.5,64.5,Detour,38,149,10,None,69,213,0
5/18/2024 14:34,Truck_3,62.9549,134.6387,177,In Transit,24.7,70.6,Heavy,58,301,1,Mechanical Failure,82.7,254,1
5/19/2024 11:10,Truck_2,57.555,179.2349,448,In Transit,21.5,55.7,Heavy,55,500,2,Mechanical Failure,86.7,173,1
10/19/2024 16:07,Truck_5,-8.3428,-26.2702,197,In Transit,22.9,71.9,Clear,18,387,9,None,71,140,0
4/12/2024 19:29,Truck_10,-51.6025,114.3963,428,In Transit,28.6,77.7,Heavy,14,175,9,Traffic,96.2,115,1
2/29/2024 23:31,Truck_8,-30.946,-65.5352,435,Delayed,24.7,75.3,Heavy,41,245,2,Weather,87.1,232,1
10/3/2024 16:09,Truck_6,-47.3503,-100.2211,309,In Transit,20.2,65.8,Detour,26,105,9,Mechanical Failure,60.7,244,0
7/12/2024 10:13,Truck_9,29.2931,-63.656,346,Delivered,21.5,60.1,Clear,17,370,9,None,70.8,259,0
10/24/2024 2:04,Truck_2,-67.4262,-107.5156,428,Delivered,29.1,55.9,Clear,34,176,2,None,89.5,123,0
3/21/2024 11:55,Truck_5,82.8116,62.1983,106,Delivered,21.6,79.3,Clear,51,120,9,Weather,96.2,228,0
7/14/2024 20:00,Truck_3,58.6218,133.4487,154,Delayed,25.8,69,Clear,60,357,10,Mechanical Failure,87.9,269,1
11/23/2024 19:15,Truck_10,-31.9959,164.6097,417,In Transit,23.8,50.7,Heavy,47,278,2,None,88.7,226,1
9/26/2024 10:33,Truck_5,84.8041,86.1533,438,Delayed,20.6,79.3,Heavy,37,431,5,Mechanical Failure,71.7,246,1
8/9/2024 16:48,Truck_5,-11.147,-97.9335,106,Delayed,29.6,62,Heavy,54,410,9,Weather,62.3,111,1
11/23/2024 8:35,Truck_4,-9.8535,-164.784,147,Delayed,27.5,51.6,Clear,15,496,4,Traffic,68.4,238,1
10/16/2024 22:49,Truck_7,35.674,177.2099,248,Delivered,23,72.3,Heavy,35,256,3,Traffic,99.2,296,1
2/15/2024 22:41,Truck_7,87.965,-109.0684,299,In Transit,20.5,75.2,Clear,21,148,6,Mechanical Failure,67.5,150,0
6/15/2024 2:50,Truck_7,68.1229,9.8155,382,Delivered,20.6,72.8,Heavy,10,128,1,Weather,79.2,157,1
6/26/2024 19:58,Truck_2,84.0215,75.4829,236,Delivered,19.4,57.2,Heavy,13,368,2,Weather,83.7,276,1
12/1/2024 12:38,Truck_4,73.9154,-123.8449,122,Delayed,28.3,80,Detour,43,444,10,Mechanical Failure,91.6,141,1
7/31/2024 3:43,Truck_10,56.2829,49.0292,201,In Transit,24.4,50.8,Heavy,13,367,2,None,88.3,174,1
3/16/2024 13:20,Truck_9,-89.0981,33.8294,226,In Transit,18.6,77.9,Heavy,30,252,10,None,67.3,145,1
6/17/2024 14:43,Truck_9,0.4055,97.6022,266,Delivered,23.5,60.2,Heavy,57,108,2,Traffic,65.5,202,1
1/26/2024 5:00,Truck_8,29.7128,-51.8993,277,Delivered,29.2,56.9,Detour,24,100,2,Mechanical Failure,84.2,164,0
3/9/2024 9:56,Truck_4,76.8582,-8.4829,475,In Transit,24.3,52.6,Heavy,55,283,6,Weather,95.9,173,1
8/28/2024 7:23,Truck_8,-74.188,-176.0141,387,Delivered,28.1,64.7,Clear,51,340,10,Weather,61.1,243,0
1/13/2024 18:59,Truck_6,14.1533,164.1186,286,In Transit,25,68.4,Heavy,50,382,5,Weather,71.9,283,1
12/21/2024 10:48,Truck_7,3.9786,-135.2219,367,Delayed,27,55.1,Heavy,47,449,9,Mechanical Failure,99.7,109,1
12/28/2024 17:40,Truck_4,-40.9216,27.5281,371,Delayed,27.4,50.9,Clear,40,463,8,Weather,90.7,144,1
8/18/2024 5:51,Truck_7,-58.4321,-90.5118,315,Delivered,23.5,68.6,Heavy,20,372,1,None,63.8,221,1
9/9/2024 5:33,Truck_6,41.7679,-95.8135,262,In Transit,24.5,50.1,Heavy,20,387,2,Weather,95,145,1
10/1/2024 9:21,Truck_7,61.9423,34.526,201,Delayed,23.9,57.8,Heavy,24,170,1,Mechanical Failure,90.8,104,1
10/14/2024 10:21,Truck_4,46.9729,-36.5198,420,Delayed,21.6,62.8,Clear,31,242,10,Weather,95.6,221,1
6/13/2024 0:29,Truck_1,44.2477,175.0702,143,Delivered,21.6,64.1,Detour,32,307,10,Traffic,64,168,0
7/22/2024 16:30,Truck_6,89.8701,73.6867,264,Delivered,26.9,70,Heavy,32,188,1,Weather,79.2,213,1
4/30/2024 4:58,Truck_5,-10.4792,-177.1239,479,Delivered,23.7,77.9,Detour,56,276,7,Weather,83.7,272,0
10/27/2024 22:09,Truck_2,-71.0609,75.3714,347,In Transit,21,63.1,Detour,35,382,5,None,74.8,275,0
4/18/2024 23:06,Truck_2,-76.791,18.3631,276,Delivered,18,64.3,Heavy,10,361,5,None,88.6,242,1
9/18/2024 19:39,Truck_8,59.8356,-114.4198,157,Delayed,18.7,73.6,Clear,55,323,9,Mechanical Failure,81.3,141,1
